epoch: 1 loss: tensor(1.3746, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0288, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3746, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.9068, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9497, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(1.1222, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1369, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1222, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(121.1664, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9550, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(1.3126, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1331, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3126, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(15.3253, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9411, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(0.8136, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8618, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8136, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(73.0197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6178, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(0.7924, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3645, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7924, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(77.3899, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1050, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(1.7440, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4247, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7440, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.6428, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3212, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(2.7205, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.1736, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.7205, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(121.8587, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8846, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(1.8137, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8137, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(16.6819, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8899, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(0.6531, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3496, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6531, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(81.5798, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1258, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(0.7838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8184, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(86.6013, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6336, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(0.4146, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1741, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4146, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(103.7888, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0384, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(0.7025, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0822, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7025, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(75.9378, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8695, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(0.4146, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1066, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4146, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(122.4819, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0384, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(1.2702, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.4369, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2702, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(87.3647, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.3286, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(2.4308, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.3353, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.4308, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(278.0978, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.0455, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(1.6669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3254, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(175.4787, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2074, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(2.2897, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0944, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2897, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(168.9019, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9302, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(2.6624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0745, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.6624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(144.7272, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8335, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(0.6038, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0951, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6038, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(186.0986, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9689, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(0.4453, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0710, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4453, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.4168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6503, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(0.4486, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0876, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4486, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(112.0919, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9757, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(0.7422, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6255, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7422, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.8146, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5102, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(2.6624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0080, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.6624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(151.0537, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8335, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(1.6044, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0355, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6044, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(22.1771, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9297, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(1.8147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7256, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(31.3587, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5714, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(0.2848, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2262, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2848, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(62.9507, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0580, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(2.6199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0034, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.6199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(210.1455, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7714, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(2.0650, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8469, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.0650, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28.0719, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6857, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(1.1383, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.1920, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1383, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(44.2112, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9048, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(0.3516, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1938, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3516, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(232.9148, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9988, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(0.6623, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1391, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6623, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.4374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9685, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(1.0877, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0106, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0877, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(21.8633, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7786, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(0.3255, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1032, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3255, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(94.3722, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9572, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(3.3279, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9937, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.3279, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(474.8680, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6565, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(0.6038, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1912, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6038, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(79.0342, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9689, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(0.7720, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0650, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7720, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(21.0502, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9529, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(0.8972, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.2337, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8972, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(148.7680, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9836, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(0.4124, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8305, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4124, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(19.8486, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6890, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(0.2848, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1039, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2848, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(73.4270, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0580, device='cuda:0', grad_fn=<MseLossBackward0>)
