epoch: 1 loss: tensor(1.3077, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4366, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3077, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(452.5234, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3149, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(9.0423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6348, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(9.0423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5449.0430, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1051, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(6.6030, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9764, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(6.6030, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6138.6982, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6003, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(8.8848, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8491, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(8.8848, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4799.7686, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4177, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(18.6627, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8227, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(18.6627, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3689.4453, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5958, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(14.6060, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8772, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(14.6060, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2075.5171, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6782, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(16.9238, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8211, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(16.9238, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2122.9055, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7107, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(24.0616, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6458, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(24.0616, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(679.1218, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6025, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(32.1098, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7411, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(32.1098, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(276.3674, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7682, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(20.0467, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7039, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(20.0467, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(447.6660, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6722, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(36.9420, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6448, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(36.9420, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(315.6446, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5719, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(49.9096, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8778, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(49.9096, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(656.6889, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9300, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(48.0759, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8327, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(48.0759, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(375.0232, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7895, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(38.5405, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9073, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(38.5405, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(179.6680, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8545, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(31.0259, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6858, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(31.0259, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(425.9481, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6650, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(37.0857, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7415, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(37.0857, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(336.3210, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6415, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(48.3413, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6446, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(48.3413, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(531.3150, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5857, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(36.7383, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5391, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(36.7383, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(865.9869, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4760, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(36.1517, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6788, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(36.1517, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(422.9686, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7373, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(38.9112, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6553, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(38.9112, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(470.7594, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7509, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(52.2467, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6279, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(52.2467, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(526.3423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7739, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(34.4538, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8741, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(34.4538, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(172.7812, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8858, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(39.5418, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6640, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(39.5418, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(228.8716, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5717, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(36.8180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6136, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(36.8180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(420.5049, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6440, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(42.3540, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7133, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(42.3540, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(201.1035, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9597, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(38.8896, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7790, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(38.8896, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(294.6392, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9832, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(50.9725, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(50.9725, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(383.8055, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7627, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(56.7679, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6231, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(56.7679, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(406.2533, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8226, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(30.0052, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7011, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(30.0052, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(830.5817, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8737, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(45.1273, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6990, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(45.1273, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(451.9622, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.0204, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(59.9990, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(59.9990, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(500.2769, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9383, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(58.3129, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6434, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(58.3129, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(479.4248, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9625, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(65.5562, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6492, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(65.5562, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(337.7250, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6898, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(65.3629, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(65.3629, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(194.4991, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.1448, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(39.8186, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5511, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(39.8186, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1017.1069, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7617, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(34.5727, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6264, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(34.5727, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(654.9886, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6821, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(70.3238, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5961, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(70.3238, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(381.2697, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7976, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(73.0691, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5351, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(73.0691, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(698.7549, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8766, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(36.6693, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5891, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(36.6693, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(903.1310, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6064, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(74.6463, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5345, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(74.6463, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(210.5758, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8095, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(28.7695, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6099, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(28.7695, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(384.5122, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6506, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(54.9335, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5762, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(54.9335, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(617.6718, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6617, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(67.6207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8116, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(67.6207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(355.0213, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.0361, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(34.1967, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6545, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(34.1967, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(540.8333, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8021, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(44.7499, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6155, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(44.7499, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(229.8522, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8618, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(64.5295, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4868, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(64.5295, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(425.8565, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9376, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(61.3827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5172, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(61.3827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(671.6185, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7479, device='cuda:0', grad_fn=<MseLossBackward0>)
