epoch: 1 loss: tensor(4.4815, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6.2943, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0286, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0492, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11110.2852, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2403, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(5.3367, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(162.2676, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9069, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1873, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(650.9171, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2173, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(4.8967, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(125.4051, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4661, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1676, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(389.6848, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2180, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(5.0817, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(98.3306, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6531, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1541, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(205.7579, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2161, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(4.8245, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(78.0284, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3966, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1436, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(89.8864, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2154, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(4.8416, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(63.2743, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4162, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1347, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28.4075, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2129, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(4.8252, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(52.9718, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3994, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1267, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.7350, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2132, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(4.8586, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(44.9778, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4334, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1166, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7935, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2127, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(4.7859, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(38.4838, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3610, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1088, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0660, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2124, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(4.8225, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(33.2938, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3982, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1009, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0029, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2118, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(4.6638, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.1538, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2391, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0939, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0001, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2122, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(4.7674, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25.8962, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3422, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0876, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2127, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(4.5844, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(23.2689, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1588, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0823, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2131, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(4.5712, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(21.1213, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1467, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0770, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2120, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(4.5571, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(19.3605, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1324, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0725, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2122, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(4.6202, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(17.9002, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1944, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0683, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2133, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(4.6536, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(16.6794, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2291, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0645, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2120, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(4.7023, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(15.6731, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2776, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0612, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2122, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(4.5039, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.8362, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0801, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0580, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2113, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(4.5025, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.1374, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0768, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0548, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2131, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(4.7186, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.5576, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2944, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0520, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2117, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(4.6082, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.0550, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1824, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0498, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2133, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(4.4731, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.6322, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0482, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0474, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2124, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(4.5689, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.2832, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1438, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0457, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2126, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(4.4592, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11.9758, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0345, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0433, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2122, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(4.4992, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11.7255, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0739, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2127, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(4.5207, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11.5111, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0958, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0398, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2124, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(4.3746, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11.3084, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9494, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0387, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2126, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(4.5199, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11.1316, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0961, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0375, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2113, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(4.5527, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.9882, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1272, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0362, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2129, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(4.5177, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.8534, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0933, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0352, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2118, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(4.5418, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.7097, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1160, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0341, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2132, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(4.4375, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.5705, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0114, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0341, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2135, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(4.5055, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.4646, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0791, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0345, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2138, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(4.4971, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.3380, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0723, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0363, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2122, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(4.5344, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.2090, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1095, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0400, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2123, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(4.5207, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.0905, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0956, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2126, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(4.4684, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.9473, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0433, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0463, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2126, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(4.4805, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.8136, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0544, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0473, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2135, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(4.3979, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.6902, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9738, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0476, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2116, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(4.4587, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.5539, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0334, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0476, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2127, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(4.4175, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.4071, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9926, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0475, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2124, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(4.4551, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.2989, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0304, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0475, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2121, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(4.4505, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.2557, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0251, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0473, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2128, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(4.4560, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.1611, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0303, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0473, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2132, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(4.4983, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(9.1332, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0729, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0471, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2129, device='cuda:0', grad_fn=<MseLossBackward0>)
