epoch: 1 loss: tensor(3.0935, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8381, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(27.0766, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0737, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1554, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1443998.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1817, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(2.4789, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6090, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(16.3920, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0832, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1225, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4055623., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7868, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(2.5070, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6688, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.2150, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9720, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0242, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3870556.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8661, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(2.5037, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6289, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(15.1559, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0555, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0988, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3938702.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8192, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(2.6083, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6286, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.1054, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1904, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2630, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4487131., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7894, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(2.4554, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6449, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.0653, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9736, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4196782.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8369, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(2.4060, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.1486, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9498, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9931, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3972625., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8149, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(2.2835, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6132, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.6209, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8985, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9454, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4041775.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7719, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(2.3742, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6538, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.9089, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8786, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9352, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4154803.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8417, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(2.1691, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5700, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.9032, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8384, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8693, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4029471.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7606, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(2.2264, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5644, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.7920, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9350, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9749, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3970166.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7269, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(2.3869, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6205, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.1133, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9919, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0486, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4192461.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7745, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(2.4018, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6214, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.2656, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0120, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0527, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4375533.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7685, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(2.4448, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5979, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.0513, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0747, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1271, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4523267., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7722, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(2.3825, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5791, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.8908, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0460, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0884, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4362260., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7574, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(2.4407, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6436, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.9402, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9928, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0431, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4364435., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8043, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(2.3778, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6196, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.0366, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9620, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9887, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4615399.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7962, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(2.2757, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5754, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.6491, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9796, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0289, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4131697.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7207, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(2.2739, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5880, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.7931, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9250, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9676, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4356922., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7609, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(2.0821, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5587, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.0259, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7886, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4299968.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7348, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(2.1689, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5785, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.7584, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8502, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8866, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4152123., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7402, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(2.2990, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6053, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11.4195, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9403, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9788, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4599522.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7535, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(2.2723, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5888, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.6845, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9514, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0009, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4537552., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7322, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(2.4251, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6187, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(15.2259, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0353, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1012, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4615643., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7711, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(2.3705, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5809, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11.9295, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0545, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0833, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4493810., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7351, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(2.2577, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5989, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(18.6954, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9126, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9758, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4639250.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7462, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(2.2127, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5621, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11.2849, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9183, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9576, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4494361.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7323, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(2.3070, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5791, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.5715, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9941, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0288, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4665363.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7338, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(2.4248, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6063, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(18.8640, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0584, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1402, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4399706., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7601, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(2.1944, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5705, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(19.3300, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8983, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9628, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4435646.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7256, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(2.2667, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5690, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11.0771, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9531, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9940, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4751720., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7446, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(2.2036, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5549, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(18.4409, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9236, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9682, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4415281., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7251, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(2.0996, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5537, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.9344, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8440, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8758, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4430904., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7020, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(2.2995, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5830, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(13.4516, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9640, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0071, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4583465., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7525, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(2.1887, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5820, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11.9126, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8718, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9063, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5053918., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7349, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(2.4892, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6021, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11.7019, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1263, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1534, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4646302., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7608, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(2.2948, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6127, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(19.5792, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8946, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9369, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4337006.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7874, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(2.2867, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6352, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(17.5200, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8307, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8801, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4872367., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8207, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(2.0468, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5449, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.2780, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7987, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8352, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4635825.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7033, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(2.1236, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5241, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11.2311, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9387, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9741, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4708349., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6608, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(2.2280, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5881, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(12.6707, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8958, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9322, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4609314., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7441, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(2.3394, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5508, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.9650, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0859, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1008, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4626809., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7027, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(2.2101, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5606, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11.4827, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9304, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9487, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4569280., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7191, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(2.2636, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5629, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25.8690, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9875, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0631, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4722149., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7132, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(2.2685, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5319, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.9179, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0554, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0773, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4786212., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6812, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(2.2540, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5621, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(16.4548, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9837, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0235, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4605020.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7082, device='cuda:0', grad_fn=<MseLossBackward0>)
