epoch: 1 loss: tensor(1.7634, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8815, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(673.8962, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1493, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1274, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29941990., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8819, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(1.5000, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6505, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1608.6710, device='cuda:0', grad_fn=<MulBackward0>) tensor(6.4154, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5117, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30086950., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8495, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(1.3567, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5621, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1581.6521, device='cuda:0', grad_fn=<MulBackward0>) tensor(6.4536, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5634, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30042608., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7946, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(1.2460, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4910, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1656.1794, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.6689, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4960, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30062970., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7550, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(1.4717, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6000, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1775.0975, device='cuda:0', grad_fn=<MulBackward0>) tensor(10.3763, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30068010., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8717, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(1.5750, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6439, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1579.9735, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.3117, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6563, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30043864., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9311, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(1.4048, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6048, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1433.4558, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8377, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4834, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30087484., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8001, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(1.2166, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5264, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1574.0142, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.1532, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6000, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30051702., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6902, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(1.4266, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6278, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1541.5433, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.2948, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5725, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30074428., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7988, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(1.3382, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5612, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1640.7939, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.2493, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5661, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30056284., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7770, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(1.1856, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4890, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1698.3943, device='cuda:0', grad_fn=<MulBackward0>) tensor(8.3911, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5886, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30048172., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6966, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(1.3408, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5633, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1546.7699, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.4544, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5106, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30049576., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7775, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(1.4010, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5679, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1601.2444, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.8457, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30057092., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8330, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(0.9549, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3747, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1624.7869, device='cuda:0', grad_fn=<MulBackward0>) tensor(6.4849, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5546, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30034052., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5801, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(1.4997, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6131, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1835.5656, device='cuda:0', grad_fn=<MulBackward0>) tensor(11.9302, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4139, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30085862., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8866, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(1.2488, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5109, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1835.5020, device='cuda:0', grad_fn=<MulBackward0>) tensor(11.9325, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5960, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30050900., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7380, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(1.1026, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4744, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1510.6427, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.5044, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8600, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30072840., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6282, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(1.4130, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6095, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1658.4963, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.3365, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7149, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30087220., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8035, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(1.4656, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6335, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1676.9656, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.7691, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6876, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30138024., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8321, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(1.3797, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5707, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1606.5547, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.9695, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6511, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30116270., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8091, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(1.3720, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5853, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1468.2069, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.3766, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4896, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30088324., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7867, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(0.9980, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3945, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1664.7158, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.5347, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30034684., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6035, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(0.8110, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3109, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1637.8125, device='cuda:0', grad_fn=<MulBackward0>) tensor(6.8386, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5704, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30000692., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5001, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(0.8686, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1507.9552, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.4289, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4595, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30051700., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5014, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(1.2872, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5162, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1679.8002, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.9219, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7845, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30036256., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7710, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(1.3873, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5428, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1614.1709, device='cuda:0', grad_fn=<MulBackward0>) tensor(6.1703, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5792, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30041998., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8445, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(1.4285, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5745, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1647.1008, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.0401, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5432, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30076140., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8540, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(1.1628, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4770, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1722.1573, device='cuda:0', grad_fn=<MulBackward0>) tensor(8.9816, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9011, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30090628., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6857, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(1.0821, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4170, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1667.7196, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.5990, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5712, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30036800., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6651, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(1.2909, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5294, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1726.6309, device='cuda:0', grad_fn=<MulBackward0>) tensor(9.1251, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6957, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30087038., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7615, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(1.0533, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4366, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1628.2931, device='cuda:0', grad_fn=<MulBackward0>) tensor(6.5816, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9786, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30041648., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6166, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(1.3382, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5941, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1649.7488, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.0791, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6121, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30117798., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7440, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(1.2377, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5307, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1495.5608, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.1013, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0190, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30102396., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7070, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(1.3078, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1671.3206, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.6555, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8734, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30110836., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7880, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(1.4388, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5248, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1872.0757, device='cuda:0', grad_fn=<MulBackward0>) tensor(12.9315, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1756, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30072096., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9139, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(1.1308, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4740, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1644.1233, device='cuda:0', grad_fn=<MulBackward0>) tensor(6.9717, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7887, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30065754., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6568, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(1.1653, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4558, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1755.7496, device='cuda:0', grad_fn=<MulBackward0>) tensor(9.8740, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7677, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30082246., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7095, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(1.1157, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4439, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1571.8660, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.0791, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7857, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30049556., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6718, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(1.0691, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4236, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1554.9214, device='cuda:0', grad_fn=<MulBackward0>) tensor(4.6578, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5999, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30029322., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6455, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(1.2982, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4854, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1837.2444, device='cuda:0', grad_fn=<MulBackward0>) tensor(12.0276, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30023344., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8127, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(1.0914, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4059, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1578.2256, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.2672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6912, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30034000., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6855, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(1.0898, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3991, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1655.5349, device='cuda:0', grad_fn=<MulBackward0>) tensor(7.2890, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7736, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30027752., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6907, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(1.4595, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5679, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1567.7859, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.0107, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8191, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30046148., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8916, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(1.2709, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5670, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1443.0637, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7211, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5620, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30043480., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7039, device='cuda:0', grad_fn=<MseLossBackward0>)
