epoch: 1 loss: tensor(1.9128, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9310, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24.6644, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0239, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0632, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3463673., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9579, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(1.3503, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5744, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(38.8402, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0069, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0091, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3953408.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7689, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(1.3393, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5875, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(42.4886, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0069, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0068, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4131484., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7449, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(1.3014, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5593, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(43.0182, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0055, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4131372., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7356, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(1.4032, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6155, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(32.4124, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0064, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4393862.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7812, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(1.2139, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5327, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(45.9360, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0058, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0057, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4049518.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6754, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(1.3126, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5676, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(37.8455, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0060, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0084, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3895683., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7390, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(1.2381, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5322, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(42.2788, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0057, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0089, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3838070.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7001, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(2.3566, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.1114, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.2051, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1306, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1173, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(387288.9062, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1147, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(2.0041, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9421, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.3994, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1238, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2412754.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9382, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(1.9563, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9266, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5669, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1092, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1032, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3062573., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9205, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(1.7070, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8119, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0559, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1016, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0982, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3051423.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7936, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(1.8968, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9142, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8663, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0883, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0861, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3103780., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8943, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(1.7915, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8637, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9213, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0881, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0870, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3694768.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8397, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(1.4926, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6956, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(15.3283, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0786, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0699, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4322442., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7184, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(1.4562, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6859, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(23.2473, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0278, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0274, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4826272., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7426, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(1.4537, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6746, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(33.1302, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0155, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4400053., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7636, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 10 loss: tensor(1.4811, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6908, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(41.5013, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0126, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0042, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4619630.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7777, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 11 loss: tensor(1.4585, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6898, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(31.5787, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0083, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0060, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4486239., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7603, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(1.4397, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6690, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(32.1407, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0090, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4791055., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7617, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(1.4497, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6697, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(31.6643, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0110, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0062, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4734743., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7690, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(1.5514, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7257, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(31.7715, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0092, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0063, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4618430.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8165, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(1.4019, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6587, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(42.9645, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0092, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0040, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4593891., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7340, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(1.5043, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6977, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(27.5648, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0104, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0071, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4545038., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7962, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(1.4008, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6532, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(34.2004, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0077, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0075, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4487739.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7399, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(1.3913, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6540, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(34.1619, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0058, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0069, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4374517., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7315, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(1.4610, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6791, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(34.8517, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0075, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0074, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5333344., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7743, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(1.4761, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(34.5280, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0085, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0059, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4375379., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7838, device='cuda:0', grad_fn=<MseLossBackward0>)
