epoch: 1 loss: tensor(4.4609, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.2039, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(10.4431, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9614, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0457, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(320891.5938, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2957, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(3.6963, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8662, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(40.5910, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9976, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0368, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4253902., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8324, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(3.5702, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8091, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(42.8208, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9748, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0363, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4298819.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7862, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(3.4947, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7791, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(47.9652, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9631, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0323, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3900180.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7525, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(3.5357, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8215, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(43.7338, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9584, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0322, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4258694.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7557, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(3.5975, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8112, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(46.4355, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9844, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0389, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4564399., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8020, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(3.5231, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7517, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(46.5425, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0635, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0393, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4465380., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7079, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(3.6325, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(40.2254, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0338, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4176121.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7971, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(3.7208, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8289, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(49.7598, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0860, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0345, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4178009., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8060, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(3.8173, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9271, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(46.1321, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9948, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0290, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4093349., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8954, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(3.4234, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8028, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(38.9295, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8499, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4205531., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7707, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(3.5167, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7562, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(54.6566, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0276, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0377, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4288065., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7329, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(3.5581, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7250, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(48.8860, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1219, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0214, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3851568.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7112, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(3.5362, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7925, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(57.4777, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9761, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0330, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4008865.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7676, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(3.5786, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8052, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(39.2585, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0075, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0326, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4225222., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7660, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(3.4677, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7235, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(44.6122, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0405, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0276, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4206041.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7037, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(3.5937, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7781, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(45.9742, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0716, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0325, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4291354., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7440, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(3.5447, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7752, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(41.2863, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0365, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0359, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4349362., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7330, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(3.5620, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(43.1567, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0046, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0335, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4219590., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7692, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(3.4315, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7402, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(41.5267, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9709, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0300, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4249428.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7203, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(3.4387, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7375, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(54.3299, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9854, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0325, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4262836.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7158, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(3.4592, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7539, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(43.5871, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9926, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0208, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4186918.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7127, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(3.7585, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8431, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(43.7227, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1120, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0395, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4429654.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8034, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(3.5165, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7807, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(42.0282, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9820, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0387, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4644442., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7538, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(3.6847, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8160, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(44.2057, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0791, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0264, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4191396., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7895, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(3.6597, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8343, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(36.3231, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0077, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0249, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4321663.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8177, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(3.6332, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7621, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(54.4847, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1278, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0519, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4474077., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7433, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(3.5514, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7773, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(50.2670, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0008, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0291, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4345839., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7732, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(3.5306, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7524, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(43.6003, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0432, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4299886.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7349, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(3.4694, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7669, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(51.5985, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9689, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0386, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4281052., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7336, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(3.5689, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7483, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(49.8206, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1016, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0283, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4149017., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7190, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(3.5701, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(47.3142, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9422, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0340, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4222964., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8082, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(3.5601, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7935, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(46.2658, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0049, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0167, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3972487., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7618, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(3.5251, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7869, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(45.4568, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9660, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0147, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4562040., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7721, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(3.7150, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8359, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(39.7830, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0462, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0165, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4508473., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8328, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(3.5069, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(56.5950, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9803, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0458, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4361757., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7594, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(3.5868, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7787, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(38.3687, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0589, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0111, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4024713., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7493, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(3.4496, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7756, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(39.0155, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9182, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0231, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4504467.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.7557, device='cuda:0', grad_fn=<MseLossBackward0>)
