epoch: 1 loss: tensor(2.1558, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9962, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.0322, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1297, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1179, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4667974., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0300, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(1.4245, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6233, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1397, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4139376.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6869, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(1.5105, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0621, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1187, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4685974., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7327, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(1.5181, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6622, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8249, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1108, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1114, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4336290.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7451, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(1.4068, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6169, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7953, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1085, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1088, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4895238., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6815, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(1.4698, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6429, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8499, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1067, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1064, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4904952.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7202, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(1.5254, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6655, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6845, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1121, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1123, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4377591., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7478, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(1.4864, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6522, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8380, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1080, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1077, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4477392., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7262, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(1.5550, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6778, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6005, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1115, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1121, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4389473., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7657, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(1.5663, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6860, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7977, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1093, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1092, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4639444., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7710, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(1.5362, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6836, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6853, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0993, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0997, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4506728., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7533, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(1.6001, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6941, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8104, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1159, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1162, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4233981., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7901, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(1.5694, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6788, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7447, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1137, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1137, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4161898., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7769, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(1.6658, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7237, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7164, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1126, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1130, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4148197.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8296, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(1.5094, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6418, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7649, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1183, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1184, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4446012., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7494, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(1.4845, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6431, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6262, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1073, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1075, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4305304., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7341, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(1.5758, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6878, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5873, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1072, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1082, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4301374., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7808, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(1.4472, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6250, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7460, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1121, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1126, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4539338., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7101, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(1.4696, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6243, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8921, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1190, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4125716., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7262, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(1.5024, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6367, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6764, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4168709., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7464, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(1.4143, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6136, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5783, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1043, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1049, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4750926., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6964, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(1.5373, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6727, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6157, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1030, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1032, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4618427., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7616, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(1.3778, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5816, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6916, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1218, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1221, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4158930., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6744, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(1.4417, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6312, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5995, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1056, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1062, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4923901.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7048, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(1.4766, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6384, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6357, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1049, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1052, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4752594., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7334, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(1.4816, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6439, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5725, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1055, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1063, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4662317., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7322, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(1.3836, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5973, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6473, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1111, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4096102.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6758, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(1.5476, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6636, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8096, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1170, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1172, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4125945.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7671, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(1.5146, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6483, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6826, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1071, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1074, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4570747., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7591, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(1.5566, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6693, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6594, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1056, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1062, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4675846., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7818, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(1.5002, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6387, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7117, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1120, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1124, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3979657., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7496, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(1.6157, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7017, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7862, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1146, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1152, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4271832.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7994, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(1.4949, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6477, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8159, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1141, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1146, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4263283., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7332, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(1.4011, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5953, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7744, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1146, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1153, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4720193., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6912, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(1.3907, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5894, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7983, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1167, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1176, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4354921., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6846, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(1.4741, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6268, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8566, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1100, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4738949.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7372, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(1.4301, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6230, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8243, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4684139.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6946, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(1.5467, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6740, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5944, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1083, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1096, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4851761.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7644, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(1.4734, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6288, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7680, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1156, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1163, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4322910., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7290, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(1.4531, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6243, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6639, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1078, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1088, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4468825.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7210, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(1.4042, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5981, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7508, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1090, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1100, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4518934.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6970, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(1.5467, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.6656, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7773, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1091, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1099, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4363227., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7721, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(1.3943, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5892, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8094, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.1108, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1115, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4171344.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6943, device='cuda:0', grad_fn=<MseLossBackward0>)
