epoch: 1 loss: tensor(1.0181, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1405.9100, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7708, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4949, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30250946., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5355, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(0.8581, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3768, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1432.2454, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4666, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7926, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30282988., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4813, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(0.7276, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3407, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1403.6035, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7387, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5256, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30243380., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3868, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(0.6552, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.2892, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1400.3567, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6408, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4438, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30208660., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3660, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(1.0632, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4914, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1396.7183, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5190, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3535, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30299914., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5718, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(0.9201, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4218, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1416.4084, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0614, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7106, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30422860., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4982, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(0.6642, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.2971, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1426.3409, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3282, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7159, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30213344., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3672, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(0.9282, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4337, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1403.1111, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5652, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30444568., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4945, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(1.0219, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3923, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1426.6482, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3385, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6922, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30155912., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6296, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(0.8020, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3755, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1420.3347, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1459, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7042, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30216060., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4265, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(0.6555, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.2970, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1404.4108, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7627, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5075, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30148030., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3585, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(0.9368, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4113, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1445.2358, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8282, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9087, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30320724., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5255, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(0.9160, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4351, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1394.7788, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4962, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4477, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30327880., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4809, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(0.6633, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.2958, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1418.0698, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1114, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6679, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30171262., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3675, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(0.8275, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3616, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1410.9180, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9274, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5216, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30266396., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4659, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(0.9840, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4526, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1418.1519, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0833, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6005, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30335606., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5314, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(1.0724, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4835, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1436.2097, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5461, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6055, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30306172., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5889, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(0.9563, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4486, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1418.0588, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0811, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30251086., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5077, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(0.7752, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3640, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1420.4064, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1845, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6307, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30247460., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4112, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(0.8535, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3479, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1413.6104, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9866, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6343, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30300476., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5056, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(0.6201, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.2831, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1423.8301, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2794, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8136, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30332652., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3370, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(0.8540, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3508, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1428.8142, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3959, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6322, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30255590., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5032, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(0.8688, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4080, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1414.5172, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0152, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7122, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30254632., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4608, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(0.8883, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4029, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1416.8929, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0603, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8233, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30304060., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4854, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(0.9237, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4054, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1407.0280, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8141, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5445, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30327858., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5183, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(0.7851, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3632, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1401.3596, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6566, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3219, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30164492., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4219, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(0.8168, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3810, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1394.1637, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4924, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3898, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30290786., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4358, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(0.8702, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3983, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1395.6973, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5210, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3625, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30211704., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4719, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(1.0012, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4747, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1411.1011, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8850, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5604, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30239034., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5265, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(0.5969, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.2650, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1418.9277, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1287, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7247, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30315210., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3319, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(1.0798, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.5272, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1393.3561, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4387, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5177, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30386892., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5526, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(0.7006, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3112, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1403.4672, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7324, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5249, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30335084., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3893, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(0.8461, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3888, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1400.6930, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6606, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4471, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30322888., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4573, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(0.6197, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.2802, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1408.8408, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8781, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5315, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30223580., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3395, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(1.0584, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4852, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1431.9146, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4695, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6808, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30292610., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5732, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(0.8108, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3623, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1406.6406, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7938, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4335, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30172894., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4485, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(0.9609, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4405, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1399.8333, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6210, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4274, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30249896., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5203, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(0.9044, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3876, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1402.8225, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6142, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30288542., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5168, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(0.8127, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3532, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1428.0728, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3738, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6312, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30220596., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4595, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(0.7320, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.3332, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1415.8970, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0220, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6817, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30318424., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3988, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(0.9658, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.4472, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1437.3168, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9160, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30314652., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5185, device='cuda:0', grad_fn=<MseLossBackward0>)
