epoch: 1 loss: tensor(4.4099, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0135, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3959, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2045, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1217, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(158651.3125, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.1919, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(4.1164, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0054, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1984, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1172, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2616677.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9126, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(3.9592, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0068, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0630, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2646189.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8895, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(3.9881, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0075, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0350, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1085, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2587826., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9455, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(4.0052, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0064, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0747, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1227, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2648850., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9242, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(4.0044, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0069, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1056, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1181, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2739765., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8919, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(3.9659, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0063, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0090, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2605625., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9506, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(3.9231, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9322, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0739, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0884, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1043, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2749526.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9024, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(3.8370, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8642, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0249, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1437, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1124, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2821805.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8291, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(4.0248, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9905, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0881, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1007, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3002581.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9462, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(3.9839, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9521, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0051, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1122, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1072, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2854636.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9196, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(4.1409, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0143, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0015, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1478, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1042, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2963177., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9788, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(3.8977, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9820, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9625, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1019, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2983850., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9533, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(4.0143, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9682, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1265, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1045, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2759206., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9197, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(3.9934, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9430, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1356, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1133, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2685740., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9148, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(3.9290, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9149, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1385, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1073, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2835405.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8756, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 10 loss: tensor(3.9890, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9689, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0925, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1038, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3016971.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9276, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 11 loss: tensor(3.8197, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8739, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1083, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2535231.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8374, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(4.0052, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9505, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1335, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1119, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2693402.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9213, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(3.6231, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8506, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9633, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2999537.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8091, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(4.0349, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9618, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1493, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1086, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2897316.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9239, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(3.9471, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9470, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1068, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1001, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3019889.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8933, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(4.0366, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9460, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1834, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1020, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2895397.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9071, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(3.9559, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9485, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1041, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1046, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2823942.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9033, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(3.9280, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8858, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1905, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1122, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3059467.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8517, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(3.9331, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9309, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0980, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1073, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2731184.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9042, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(3.9598, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9433, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1099, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1068, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2813549.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9067, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(3.8960, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8892, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1155, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2669034., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8443, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(3.8364, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9278, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0154, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1091, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2865648.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8932, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(3.9292, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9766, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0109, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1045, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3031565., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9417, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(3.8407, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9011, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0756, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1132, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2834144.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8640, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(4.0074, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9753, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0992, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0914, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2786960., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9329, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(3.9042, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9042, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1428, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1127, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2899742.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8572, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(3.8237, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8572, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1561, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1107, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2759536., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8104, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(3.9398, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9234, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1414, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1030, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3027552., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8751, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(3.9155, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8932, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1651, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2993067.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8572, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(4.1046, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0006, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1401, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0948, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3012340.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9638, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(3.8129, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8847, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0906, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1102, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2906879.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8376, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(4.0667, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9825, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1368, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1023, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2982089., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9475, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(3.7981, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9052, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0364, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1085, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2825930.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8565, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(3.9899, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9672, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0913, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1014, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2977910., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9314, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(3.9583, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9305, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1058, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2891604., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8855, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(3.9565, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9285, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1503, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1029, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2974419.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8777, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(3.9912, device='cuda:0', grad_fn=<AddBackward0>) tensor(1.0016, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0119, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1083, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2744602.5000, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9776, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(3.8997, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.9647, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0056, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.1053, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2811879.2500, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.9294, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(3.8171, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8790, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(-0., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1085, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0989, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2869998., device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8297, device='cuda:0', grad_fn=<MseLossBackward0>)
