epoch: 1 loss: tensor(2.1470, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5074, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.1470, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0774, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5473, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(2.2584, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5872, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2584, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8662, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4842, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(1.2497, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0301, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2497, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5978, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3955, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(0.9328, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4923, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9328, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4670, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4616, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(3.4291, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5721, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.4291, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.2484, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9515, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(9.4956, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8023, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(9.4956, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(14.2428, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2488, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(2.0550, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5551, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.0550, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6973, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5193, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(5.4440, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9520, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(5.4440, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.1316, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2939, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(0.2134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4054, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3106, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4101, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(0.6349, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6663, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6349, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8833, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6310, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(0.2134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4185, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.2668, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4101, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(1.2497, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0170, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2497, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6228, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3955, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(1.6775, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2647, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6775, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.2150, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.3612, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(0.5293, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0891, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(36.1965, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5293, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9113, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.0387, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(0.8827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6758, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8827, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4844, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6408, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(0.3608, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4924, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3608, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3876, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5198, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(1.5145, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9023, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5145, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3338, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6358, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(2.9594, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3307, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.9594, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5901, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5423, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(0.2860, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5959, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2860, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3876, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5068, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(0.3987, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3788, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3987, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.2393, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3393, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(0.6650, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2359, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6650, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7551, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.3208, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(1.2497, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9759, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2497, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5719, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3955, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(0.2134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4310, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2134, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.2688, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4101, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(0.6459, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9755, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6459, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.2915, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1003, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(3.7180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1312, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.7180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4176, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6655, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(0.3921, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0127, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3921, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5013, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5520, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(0.2860, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5279, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2860, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4033, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5068, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(0.2980, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5212, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2980, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4254, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4914, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(0.4278, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7770, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4278, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.2112, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9493, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(1.4981, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1667, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4981, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3701, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3710, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(0.6181, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8365, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6181, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8436, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(0.2980, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5118, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.2980, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4162, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4914, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(3.3534, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6072, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.3534, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5271, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0713, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(9.4304, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1678, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(9.4304, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.0008, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5886, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(1.3667, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4079, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3667, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3536, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.8866, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(0.4202, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6143, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4202, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3073, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4382, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(0.7677, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3750, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(43.3597, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7677, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9804, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2076, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(0.3718, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5689, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3718, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3758, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4434, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(0.8350, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9916, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8350, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4290, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8047, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(3.9017, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4601, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3.9017, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7700, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.8334, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(2.2584, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6903, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.2584, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4785, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4842, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(1.0163, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8222, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0163, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4092, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.6337, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(1.1645, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4938, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1645, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4556, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2509, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(1.4981, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3597, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4981, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3995, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3710, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(0.3608, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5042, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.3608, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4011, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5198, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(1.6466, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.3957, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.6466, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.0956, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6400, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 57 loss: tensor(2.8707, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9096, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2.8707, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5455, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2808, device='cuda:0', grad_fn=<MseLossBackward0>)
