epoch: 1 loss: tensor(0.9930, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1087, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9930, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3070.0737, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9891, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(1.3610, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2251, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3610, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.4319, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1875, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(0.9570, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8480, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9570, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.8265, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8939, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(1.0173, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0813, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0173, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8282, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0179, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(0.8489, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1275, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8489, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.5764, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0990, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(0.7472, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0702, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7472, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(5.2585, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0583, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 10 loss: tensor(0.6732, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1375, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6732, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.7795, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0782, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 11 loss: tensor(1.0270, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9953, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0270, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.3602, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0011, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(0.8450, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0835, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8450, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8031, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0639, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(0.6193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0729, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.1366, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0336, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(0.6952, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9573, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6952, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.9685, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9791, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(1.0379, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0653, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0379, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.2109, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0616, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(1.0986, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0898, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0986, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.2440, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0699, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(1.2264, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0534, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2264, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.1578, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0196, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(0.9519, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1552, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9519, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.6870, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1349, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(0.6933, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2266, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6933, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.4657, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1990, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(0.9039, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0937, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9039, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.4482, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0694, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(0.7671, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7671, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1292, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1566, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(0.8910, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1786, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8910, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5384, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1410, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(0.8529, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1934, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8529, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(4.2096, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2011, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(1.1446, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0901, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1446, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8912, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0713, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(0.9854, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1395, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9854, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(3.2534, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1026, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(0.7027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0468, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8568, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0375, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(0.9854, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0759, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9854, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4851, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0523, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(1.0243, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1296, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0243, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2300, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0641, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(1.1426, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0154, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1426, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8599, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9890, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(0.7458, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0300, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7458, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7087, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0289, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(0.6038, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9783, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6038, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1488, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9805, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(0.9640, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0767, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9640, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.5154, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0441, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(0.8882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0326, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8882, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3222, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9828, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(0.9775, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9775, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7430, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9564, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(0.5594, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0462, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5594, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.1250, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0071, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(0.6699, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9236, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6699, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.4700, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9111, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(1.0058, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1762, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0058, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2049, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1708, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(0.5697, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0050, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.5697, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9479, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9499, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(0.4959, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4019, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.4959, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0287, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3603, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(0.8065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1076, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.4228, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0883, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(0.7135, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0782, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7135, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3960, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9895, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(0.8494, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1376, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8494, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4649, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0965, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(0.8027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0815, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8027, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.7807, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0243, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(1.0802, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2076, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0802, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1491, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1072, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(0.7049, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0114, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7049, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9728, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9726, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(0.8393, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1707, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8393, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8950, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1433, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(0.9438, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0928, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9438, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0742, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(0.8025, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.2069, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8025, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.9355, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1917, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(1.1429, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.1011, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1429, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.4302, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0837, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(0.7423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8327, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.3310, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8525, device='cuda:0', grad_fn=<MseLossBackward0>)
