epoch: 1 loss: tensor(876.4319, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0641, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(876.4319, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(387.9861, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1661, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(855.7388, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9562, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(855.7388, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1206.1279, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2977, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(1470.3596, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7714, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1470.3596, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1044.2889, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1865, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(896.8076, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8730, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(896.8076, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(796.5770, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2344, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(2987.7947, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8279, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(2987.7947, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(537.9238, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2658, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(1264.8987, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9912, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1264.8987, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(783.3165, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2333, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(3599.2336, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8534, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3599.2336, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(168.6064, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2581, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(9041.0391, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7543, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(9041.0391, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(139.8405, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1863, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(6587.4839, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.9553, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(6587.4839, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(79.2539, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3959, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(7954.0293, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6694, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(7954.0293, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(65.0824, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0619, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(9521.6934, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6913, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(9521.6934, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(145.7725, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1886, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(8915.6299, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6723, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(8915.6299, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(77.0679, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0933, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(10991.6152, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6800, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(10991.6152, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(114.7551, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0879, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(7876.2295, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6791, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(7876.2295, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(62.0914, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1276, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(5090.7710, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7303, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(5090.7710, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(41.1724, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1920, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(19645.3320, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8026, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(19645.3320, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(42.1982, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3954, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(11208.7715, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6401, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(11208.7715, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(52.0433, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1314, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(11600.9961, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5892, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(11600.9961, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(42.4142, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2148, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(11737.5586, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5749, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(11737.5586, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(31.9414, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.0838, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(10830.0498, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7070, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(10830.0498, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(44.0712, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4857, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(10147.6484, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6365, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(10147.6484, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(84.7307, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2296, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(10478.1621, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5748, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(10478.1621, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(52.7490, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2796, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(12265.6211, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6594, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(12265.6211, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(25.4528, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3202, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(20498.4785, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6509, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(20498.4785, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(52.1574, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4154, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(14285.6299, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5973, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(14285.6299, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(45.2046, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2310, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(11316.5469, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5456, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(11316.5469, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28.4842, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1133, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(11901.5420, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5945, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(11901.5420, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(41.0441, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2962, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(9368.5693, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5138, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(9368.5693, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26.1646, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1725, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(8044.0649, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5363, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(8044.0649, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26.4434, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3109, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 40 loss: tensor(17666.2188, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5813, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(17666.2188, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(28.7962, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2418, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 41 loss: tensor(13939.3369, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5965, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(13939.3369, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(30.3247, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3952, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 42 loss: tensor(9661.1953, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5423, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(9661.1953, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24.9686, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3643, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 43 loss: tensor(11715.3174, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5045, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(11715.3174, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(23.5927, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2362, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 44 loss: tensor(15934.3428, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6216, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(15934.3428, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(36.2767, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5311, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 45 loss: tensor(17079.4141, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5303, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(17079.4141, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(36.9519, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3179, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 46 loss: tensor(10305.3496, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6551, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(10305.3496, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(45.3825, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5473, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 47 loss: tensor(15449.8223, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6142, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(15449.8223, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(32.8194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4211, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 48 loss: tensor(6800.8564, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.6730, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(6800.8564, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(21.9058, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.5572, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 49 loss: tensor(10434.3330, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5794, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(10434.3330, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(31.7708, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4299, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 50 loss: tensor(12091.1328, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5797, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(12091.1328, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(24.0647, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3383, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 51 loss: tensor(3965.0461, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4911, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(3965.0461, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(21.5915, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2925, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 52 loss: tensor(7279.6562, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4894, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(7279.6562, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(35.3261, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3518, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 53 loss: tensor(5694.1489, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4739, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(5694.1489, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(26.8901, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3126, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 54 loss: tensor(11026.4570, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4702, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(11026.4570, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(20.3154, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.1841, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 55 loss: tensor(9395.8604, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.5367, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(9395.8604, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(34.9531, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.4477, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 56 loss: tensor(11365.2197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.4412, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(11365.2197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(29.1165, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.3442, device='cuda:0', grad_fn=<MseLossBackward0>)
